,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,R_hat
y_pred[32007],0.753434,0.00037452,0.0339221,0.0340012,0.695431,0.754354,0.807705,8241.99,7807.13,1.00016
y_pred[32008],0.753386,0.000375293,0.0337727,0.0337025,0.69668,0.753988,0.80827,8101.32,7705.91,0.999936
y_pred[32009],0.753622,0.000377235,0.0337821,0.0339656,0.696817,0.754577,0.807016,8038.57,8011.37,1.00001
y_pred[32010],0.752559,0.000374914,0.0334883,0.0332273,0.696053,0.753693,0.805668,7995.85,7890.56,1.00008
y_pred[32011],0.734792,0.000391229,0.0348241,0.0349078,0.674473,0.735831,0.790543,7943.98,7808.23,1.00008
y_pred[32012],0.735283,0.000384146,0.0344415,0.0344267,0.675717,0.736341,0.790079,8054.71,7737.52,1.00083
y_pred[32013],0.735482,0.000389244,0.034653,0.0350257,0.676686,0.736495,0.7905,7958.66,7828.58,0.999897
y_pred[32014],0.734642,0.000390741,0.0347474,0.0339226,0.676196,0.736131,0.7905,7746.97,6858.8,1.00086
y_pred[32015],0.734609,0.000384498,0.0348635,0.0344023,0.674103,0.735904,0.790176,8213.99,8012.7,1.0001
y_pred[32016],0.735385,0.000376672,0.0344511,0.0347662,0.676613,0.73633,0.79041,8364.45,7894.91,1.00007
y_pred[32017],0.734962,0.000398478,0.0344338,0.0346958,0.676056,0.736084,0.78984,7494.64,7830.22,0.999828
y_pred[32018],0.735232,0.000373714,0.0342793,0.0337699,0.676949,0.736425,0.789875,8492.6,7265.04,1.00008
y_pred[32019],0.734819,0.000383398,0.0346068,0.0344452,0.676082,0.735955,0.790348,8152.51,7411.28,1.00005
y_pred[32020],0.734969,0.000400278,0.0346342,0.0345327,0.677123,0.735778,0.79129,7544.39,7914.56,0.999904
y_pred[32021],0.753243,0.000373001,0.0330186,0.0330375,0.69748,0.754296,0.80631,7913.12,7857.35,1.00011
y_pred[32022],0.753999,0.000375492,0.0335378,0.0337077,0.697319,0.755356,0.807206,7999.08,8042.63,1.00019
y_pred[32023],0.753313,0.000377107,0.0336597,0.0341131,0.696057,0.754407,0.806908,7971.32,7730.09,0.999956
y_pred[32024],0.753349,0.0003903,0.0335243,0.0332451,0.696228,0.754035,0.806968,7425.64,7735.99,1.00012
y_pred[32025],0.753801,0.000377212,0.0337302,0.0338426,0.697235,0.75505,0.808209,7995.07,7689.1,1.00054
y_pred[32026],0.753991,0.000383408,0.0333847,0.0334712,0.697382,0.75511,0.806774,7598.33,7930.65,1.00022
y_pred[32027],0.753516,0.000380303,0.0339195,0.0339048,0.695867,0.75507,0.807176,7960.43,7769.81,1.00033
y_pred[32028],0.753309,0.000372791,0.0337397,0.0336291,0.69564,0.754574,0.806882,8307.47,8137.6,1.00036
y_pred[32029],0.753263,0.000381564,0.0336125,0.0330538,0.696331,0.754047,0.807039,7918.01,7542.0,1.00062
y_pred[32030],0.753523,0.000367998,0.0334618,0.0333689,0.696648,0.754921,0.805581,8252.17,7887.28,1.00012
y_pred[32031],0.753519,0.000384194,0.0338868,0.0340472,0.694867,0.754471,0.806807,7764.15,7515.16,1.00034
y_pred[32032],0.752564,0.00037827,0.0340753,0.0341724,0.695091,0.753527,0.807121,8110.84,7847.95,1.00004
y_pred[32033],0.752834,0.000377748,0.0337551,0.0335246,0.695766,0.753966,0.806919,8038.15,7649.02,1.00034
y_pred[32034],0.753036,0.00037508,0.0335442,0.033575,0.695949,0.754393,0.805286,8011.07,7791.4,1.00006
y_pred[32035],0.752398,0.000375467,0.0339009,0.03442,0.693372,0.753549,0.805269,8181.14,7892.14,0.999861
y_pred[32036],0.752286,0.000373254,0.0344372,0.0341213,0.693134,0.753745,0.807174,8541.14,7791.94,0.999844
y_pred[32037],0.753024,0.000383351,0.033842,0.0340739,0.695264,0.754505,0.806792,7839.5,8074.78,0.999953
y_pred[32038],0.752958,0.000375494,0.033487,0.0337566,0.697209,0.753483,0.806916,7995.24,7603.48,0.999885
y_pred[32039],0.753304,0.000376245,0.0341792,0.0343289,0.695016,0.754881,0.807315,8251.85,7335.09,1.00015
y_pred[32040],0.752794,0.000379438,0.0342057,0.0345572,0.694877,0.754044,0.80673,8138.48,7670.49,1.00023
y_pred[32041],0.529533,0.00153181,0.136092,0.142102,0.303233,0.530217,0.752428,7905.78,8055.94,1.0
y_pred[32042],0.527945,0.00152208,0.136156,0.143563,0.298337,0.530553,0.745143,8001.3,7456.51,1.00021
y_pred[32043],0.529069,0.00157244,0.137754,0.142572,0.294812,0.5322,0.751139,7658.6,7835.48,0.999812
y_pred[32044],0.524381,0.00155759,0.140206,0.148422,0.291372,0.525455,0.750272,8135.54,7591.94,0.999958
y_pred[32045],0.529438,0.00151585,0.13667,0.145511,0.298142,0.530787,0.749478,8145.39,8083.66,0.999873
y_pred[32046],0.528432,0.00150429,0.138683,0.14464,0.296277,0.530854,0.752511,8529.63,7566.77,1.00089
y_pred[32047],0.528969,0.00156153,0.139452,0.14779,0.294547,0.531232,0.753143,7964.33,7598.46,1.00039
y_pred[32048],0.532432,0.00155606,0.138517,0.145528,0.303714,0.533418,0.757095,7966.63,7846.53,0.999899
y_pred[32049],0.528808,0.00153919,0.137864,0.145612,0.298938,0.528919,0.755788,8086.66,7507.0,1.00007
y_pred[32050],0.527494,0.00152981,0.137823,0.14307,0.298026,0.529868,0.758659,8130.06,7302.31,0.999943
y_pred[32051],0.484941,0.00154129,0.137198,0.147288,0.262731,0.483553,0.71269,7921.58,7829.15,1.00005
y_pred[32052],0.48754,0.00163155,0.136748,0.142061,0.264105,0.485795,0.715588,7125.92,7847.94,1.00023
y_pred[32053],0.487212,0.00153178,0.136054,0.143429,0.262941,0.485276,0.713546,7875.51,7707.04,0.999957
y_pred[32054],0.487047,0.00151368,0.137714,0.143615,0.260751,0.486133,0.716788,8284.17,8101.53,0.999938
y_pred[32055],0.484381,0.00155303,0.139661,0.147169,0.25312,0.484108,0.717912,8090.15,7968.58,1.0001
y_pred[32056],0.487082,0.001572,0.138091,0.144436,0.260107,0.485901,0.714472,7766.14,7404.08,0.999979
y_pred[32057],0.486558,0.00148343,0.136436,0.144453,0.263646,0.485803,0.711922,8466.82,8005.5,0.999893
y_pred[32058],0.488229,0.00152681,0.137289,0.145625,0.260671,0.488345,0.717012,8086.84,7891.5,0.999848
y_pred[32059],0.490032,0.00154303,0.1366,0.141584,0.262994,0.487915,0.716952,7866.73,7917.08,1.00106
y_pred[32060],0.488225,0.00149978,0.137695,0.145428,0.262959,0.486766,0.717114,8496.4,7388.18,1.00024
y_pred[32061],0.787388,0.00134556,0.119976,0.118331,0.562325,0.807603,0.948191,7909.59,7842.46,1.00006
y_pred[32062],0.789151,0.00135168,0.121466,0.118163,0.558103,0.808918,0.951226,8078.63,7806.74,1.00018
y_pred[32063],0.787376,0.0013741,0.120246,0.121439,0.561831,0.805026,0.950405,7717.83,7993.41,1.00039
y_pred[32064],0.78948,0.00138282,0.119891,0.118678,0.561784,0.807735,0.950563,7488.94,7868.4,1.00001
y_pred[32065],0.791084,0.00137164,0.119795,0.119327,0.568649,0.809368,0.952307,7687.06,7301.8,0.999843
y_pred[32066],0.78894,0.00133302,0.119999,0.120516,0.563598,0.807293,0.951709,8157.81,7670.61,1.00007
y_pred[32067],0.789394,0.00133288,0.118377,0.116456,0.565557,0.80655,0.948651,7892.89,7796.67,0.999848
y_pred[32068],0.786157,0.001326,0.119587,0.119851,0.558391,0.802869,0.948133,8188.16,7808.64,1.00013
y_pred[32069],0.789178,0.00134512,0.118889,0.120412,0.564825,0.805013,0.951061,7831.49,7709.18,0.999834
y_pred[32070],0.789057,0.00133917,0.118205,0.117858,0.56683,0.807133,0.950433,7694.51,7556.49,1.00017
y_pred[32071],0.792669,0.00133966,0.119648,0.11934,0.569835,0.811679,0.95205,8058.72,7583.19,1.00027
y_pred[32072],0.791702,0.00136742,0.119908,0.11869,0.565339,0.810366,0.953498,7768.46,7930.32,0.999849
y_pred[32073],0.793105,0.00140609,0.119319,0.119747,0.573419,0.810032,0.955229,7302.05,7341.69,0.999926
y_pred[32074],0.793268,0.00128387,0.118824,0.117543,0.569702,0.813039,0.952886,8499.0,8196.63,1.00023
y_pred[32075],0.792199,0.0013371,0.119027,0.120151,0.56784,0.809257,0.951562,7981.45,7454.08,1.00023
y_pred[32076],0.794871,0.00134951,0.117851,0.114422,0.571125,0.814251,0.952905,7499.73,7728.15,0.999893
y_pred[32077],0.792667,0.00133422,0.119247,0.120338,0.570041,0.810949,0.952471,8079.8,7792.52,0.99991
y_pred[32078],0.789499,0.00131256,0.118901,0.120124,0.569453,0.807059,0.950486,8239.37,8039.3,1.00016
y_pred[32079],0.79154,0.0013377,0.119042,0.119838,0.568105,0.81085,0.951069,8004.12,7489.38,1.00014
y_pred[32080],0.791936,0.00131304,0.118496,0.11828,0.569764,0.811225,0.951545,8226.32,7595.17,1.0005
y_pred[32081],0.415918,0.00151553,0.135264,0.14055,0.199283,0.41156,0.646083,7970.41,7821.46,1.00019
y_pred[32082],0.415681,0.00155513,0.135854,0.143019,0.199875,0.410065,0.646371,7603.65,7444.78,1.00017
y_pred[32083],0.416808,0.00152204,0.13695,0.142541,0.197651,0.413628,0.647179,8120.96,8086.06,1.00001
y_pred[32084],0.416852,0.00151312,0.135431,0.141819,0.199012,0.412829,0.645145,8057.85,7847.03,1.00024
y_pred[32085],0.417098,0.00152643,0.135206,0.142804,0.201948,0.413701,0.644806,7867.02,7449.52,0.999744
y_pred[32086],0.415502,0.00158856,0.136604,0.140971,0.196535,0.408663,0.648139,7355.0,7929.73,0.99966
y_pred[32087],0.416174,0.00155111,0.135721,0.144522,0.200667,0.413188,0.645108,7636.99,7431.87,1.00036
y_pred[32088],0.417691,0.00149472,0.135379,0.143493,0.204597,0.412127,0.645908,8207.43,7914.9,0.999968
y_pred[32089],0.414577,0.00156597,0.136023,0.142115,0.198403,0.408125,0.646673,7547.77,7290.48,1.00012
y_pred[32090],0.416256,0.00154233,0.135788,0.143229,0.198078,0.410953,0.64606,7750.61,8140.12,1.00038
y_pred[32091],0.464526,0.00155344,0.138314,0.145124,0.239872,0.460921,0.698304,7977.94,7691.77,0.999756
y_pred[32092],0.462808,0.00156838,0.137204,0.144304,0.240962,0.45883,0.692918,7685.13,7563.09,0.999836
y_pred[32093],0.466432,0.00152844,0.135984,0.142447,0.243591,0.467192,0.693773,7942.14,8178.53,1.00026
y_pred[32094],0.463996,0.00152776,0.137114,0.142614,0.238931,0.461451,0.694239,8056.11,7895.44,0.999798
y_pred[32095],0.462424,0.00153626,0.137202,0.143561,0.238691,0.460931,0.689994,7968.3,7815.59,0.99991
y_pred[32096],0.463424,0.00153868,0.139117,0.146513,0.235326,0.462668,0.691962,8171.87,8011.15,0.999954
y_pred[32097],0.464839,0.00153449,0.138262,0.145749,0.241986,0.461875,0.695533,8140.39,7970.71,1.00008
y_pred[32098],0.463942,0.0015111,0.137262,0.143293,0.241726,0.463258,0.692355,8246.12,7794.56,1.00011
y_pred[32099],0.460643,0.00155737,0.137341,0.145814,0.23915,0.458009,0.690505,7868.91,7712.18,0.999714
y_pred[32100],0.462999,0.00159911,0.138082,0.147197,0.239776,0.462606,0.69188,7490.72,7176.57,1.00037
y_pred[32101],0.490782,0.00157733,0.1361,0.140013,0.266793,0.489851,0.717298,7431.97,7792.66,0.999824
y_pred[32102],0.491362,0.00154434,0.137705,0.144775,0.262517,0.491935,0.717009,7959.47,6940.7,0.999958
y_pred[32103],0.491945,0.00150947,0.137089,0.144756,0.266408,0.491336,0.717225,8238.13,7644.01,0.999659
y_pred[32104],0.492208,0.00154246,0.137641,0.143607,0.265338,0.491078,0.720926,7962.41,6895.24,1.0003
y_pred[32105],0.492469,0.00149535,0.136562,0.142565,0.268577,0.492939,0.716235,8336.03,7572.95,1.00007
y_pred[32106],0.492953,0.00154524,0.137023,0.143873,0.267725,0.494479,0.718424,7894.73,8039.88,1.00002
y_pred[32107],0.491247,0.00153163,0.137235,0.143546,0.264398,0.490766,0.718757,8031.3,7925.27,1.00015
y_pred[32108],0.491614,0.00155364,0.137303,0.141846,0.269276,0.489639,0.721567,7852.28,7825.47,1.00022
y_pred[32109],0.491867,0.00156269,0.136476,0.141803,0.266288,0.491751,0.71713,7678.73,8024.62,1.00066
y_pred[32110],0.491125,0.00151781,0.13828,0.145674,0.263238,0.491947,0.716501,8308.73,6717.85,1.00006
y_pred[32111],0.838311,0.00123997,0.108536,0.102866,0.628385,0.859496,0.973834,7694.66,7815.3,1.00012
y_pred[32112],0.840176,0.00119153,0.108663,0.103511,0.632013,0.862142,0.97544,8281.33,7709.46,1.00072
y_pred[32113],0.83906,0.00119341,0.107436,0.100454,0.628286,0.860812,0.97376,8054.82,8097.46,1.00004
y_pred[32114],0.839096,0.0011866,0.108052,0.100921,0.632496,0.861009,0.973638,8342.03,7830.26,1.00007
y_pred[32115],0.836884,0.00119928,0.10612,0.102414,0.63514,0.856701,0.972941,7928.61,7932.41,0.99995
y_pred[32116],0.838649,0.00122242,0.109087,0.103334,0.62461,0.860302,0.973557,7864.09,7729.3,1.00021
y_pred[32117],0.838621,0.00120219,0.107448,0.10385,0.630399,0.859417,0.973425,7973.94,7657.2,1.00023
y_pred[32118],0.839957,0.00117701,0.107333,0.101094,0.630984,0.861865,0.97294,8195.32,7960.25,0.999939
y_pred[32119],0.838075,0.00124561,0.107719,0.101484,0.627739,0.860069,0.971995,7483.49,7665.34,0.999739
y_pred[32120],0.839857,0.00117745,0.106629,0.102351,0.636224,0.860063,0.975988,8235.74,7931.62,1.0
y_pred[32121],0.695981,0.00105408,0.0912959,0.0938486,0.537003,0.701663,0.836706,7559.1,7849.47,0.999964
y_pred[32122],0.693604,0.000989239,0.0893359,0.0903726,0.536656,0.697822,0.832469,8182.31,8013.51,1.00037
y_pred[32123],0.694181,0.00102756,0.0917932,0.0928093,0.533891,0.698693,0.837105,7979.62,7844.6,1.00011
y_pred[32124],0.696054,0.00101119,0.0903344,0.0926254,0.538335,0.701571,0.83469,7993.62,7920.43,1.0
y_pred[32125],0.695463,0.00103067,0.0906392,0.092389,0.537068,0.700591,0.836002,7829.24,7775.76,1.0003
y_pred[32126],0.693814,0.00103674,0.0902748,0.0910835,0.534164,0.699744,0.83218,7631.15,7846.95,0.999752
y_pred[32127],0.695123,0.00102995,0.0906094,0.0918997,0.535346,0.701428,0.832511,7773.11,7715.25,1.00009
y_pred[32128],0.693889,0.00106066,0.090831,0.091836,0.536114,0.699909,0.833774,7404.08,7712.93,0.999719
y_pred[32129],0.693007,0.00101889,0.0915225,0.094134,0.531693,0.699169,0.833283,8093.7,7825.64,1.00001
y_pred[32130],0.695624,0.00100302,0.089693,0.0916743,0.540802,0.700829,0.834617,8073.43,6895.28,0.999928
y_pred[32131],0.688378,0.000606371,0.053144,0.0539029,0.597499,0.689314,0.772861,7745.49,7886.18,1.00027
y_pred[32132],0.688447,0.00058167,0.0527109,0.0529236,0.601629,0.688661,0.772075,8217.96,7849.76,1.00001
y_pred[32133],0.68795,0.000609335,0.0532195,0.0539073,0.598012,0.689177,0.772834,7713.22,7377.34,1.00019
y_pred[32134],0.687812,0.00059399,0.0530486,0.053954,0.598521,0.68937,0.77135,8029.47,7767.48,0.999889
y_pred[32135],0.688144,0.000608867,0.0539447,0.0543981,0.595337,0.689539,0.774773,7876.66,8222.79,0.999716
y_pred[32136],0.688888,0.000604212,0.0533306,0.0536138,0.598946,0.689923,0.773923,7816.31,7523.47,0.999802
y_pred[32137],0.688238,0.000598004,0.0536015,0.054152,0.597889,0.689954,0.773121,8052.81,7666.22,0.999757
y_pred[32138],0.687579,0.000600623,0.0534302,0.053705,0.597378,0.689167,0.772353,7935.2,7648.13,1.00057
y_pred[32139],0.687653,0.000588156,0.0530529,0.0527672,0.598247,0.688942,0.771567,8133.45,7776.53,0.999951
y_pred[32140],0.688274,0.000597356,0.052974,0.0535841,0.600017,0.68928,0.771832,7858.37,7756.47,1.00021
y_pred[32141],0.833335,0.00124742,0.108723,0.104917,0.62364,0.854626,0.970714,7691.68,7075.8,1.00046
y_pred[32142],0.835946,0.00124272,0.1084,0.1047,0.624983,0.857822,0.973941,7690.72,7629.26,1.00051
y_pred[32143],0.836383,0.00121768,0.108659,0.103643,0.631411,0.859394,0.973198,8022.57,7685.31,1.00022
y_pred[32144],0.835556,0.00123026,0.107401,0.102953,0.62679,0.856479,0.972067,7825.23,7842.29,1.00069
y_pred[32145],0.835449,0.00119644,0.108621,0.104306,0.630043,0.85589,0.973225,8200.28,7755.75,0.999989
y_pred[32146],0.834201,0.00123857,0.110222,0.105517,0.618711,0.856364,0.971927,7936.95,7604.85,1.00005
y_pred[32147],0.833995,0.00122898,0.109806,0.105186,0.621005,0.854745,0.97176,7957.87,7345.43,1.00005
y_pred[32148],0.832867,0.00123901,0.109267,0.106671,0.622053,0.853244,0.971105,7868.95,7634.24,0.999871
y_pred[32149],0.837305,0.00120392,0.107948,0.103189,0.625712,0.859611,0.972594,7994.08,8100.51,0.999824
y_pred[32150],0.836669,0.00119743,0.10712,0.101654,0.629931,0.858196,0.972018,7966.91,7952.19,1.00051
y_pred[32151],0.666677,0.000617033,0.0541083,0.05449,0.574817,0.667756,0.753046,7748.76,7576.76,1.00005
y_pred[32152],0.667578,0.000601738,0.0539642,0.0544655,0.577357,0.669091,0.754761,8068.44,7696.73,1.00073
y_pred[32153],0.668664,0.000596865,0.0539382,0.055132,0.577912,0.669917,0.753411,8185.11,8114.0,0.999873
y_pred[32154],0.667929,0.000609597,0.0544674,0.0546953,0.574856,0.669645,0.754306,7998.21,7930.13,1.00011
y_pred[32155],0.66753,0.000609433,0.0543313,0.0548918,0.578207,0.669015,0.755248,7949.67,7635.6,1.00004
y_pred[32156],0.667288,0.000612277,0.0544581,0.0544655,0.57558,0.668888,0.754733,7920.14,7906.83,1.00052
y_pred[32157],0.66778,0.000616428,0.0541006,0.0533254,0.575687,0.668754,0.754908,7714.59,7625.56,0.999887
y_pred[32158],0.668425,0.000597032,0.0546415,0.0553833,0.576565,0.66953,0.755849,8370.12,7849.71,1.00002
y_pred[32159],0.66752,0.000623257,0.0549512,0.0551157,0.574178,0.669326,0.755079,7759.85,7951.61,1.00007
y_pred[32160],0.667015,0.000618374,0.0541618,0.0545397,0.574699,0.669419,0.752858,7727.48,7802.98,0.999951
y_pred[32161],0.756702,0.000502202,0.0431214,0.0431014,0.682904,0.75819,0.82444,7467.76,7712.29,1.00073
y_pred[32162],0.755905,0.00049632,0.04408,0.0445351,0.681406,0.757287,0.826434,7905.6,8179.13,1.00031
y_pred[32163],0.756301,0.000507792,0.0435273,0.0434335,0.681567,0.758228,0.824812,7474.09,7648.25,0.999996
y_pred[32164],0.7555,0.000481433,0.043882,0.044071,0.679928,0.757097,0.825031,8331.82,7354.93,0.999967
y_pred[32165],0.756484,0.000488595,0.0438646,0.0434402,0.682363,0.758177,0.825571,8082.08,7847.36,0.999934
y_pred[32166],0.756638,0.000482474,0.0431618,0.0433875,0.682562,0.757826,0.825481,8009.43,7646.06,1.00002
y_pred[32167],0.755786,0.000480254,0.0432755,0.0429005,0.681231,0.75723,0.824143,8182.89,7467.21,1.0005
y_pred[32168],0.755737,0.000483141,0.0434272,0.043541,0.682608,0.75697,0.825813,8097.4,7969.47,1.00049
y_pred[32169],0.755952,0.000499648,0.0437329,0.0449665,0.681009,0.757681,0.824417,7758.26,7612.29,1.00013
y_pred[32170],0.755526,0.000497806,0.0439157,0.0437871,0.680021,0.757502,0.824041,7785.51,7620.69,1.00025
y_pred[32171],0.796259,0.0013218,0.118928,0.117031,0.568672,0.816043,0.952544,7953.29,7761.92,1.00011
y_pred[32172],0.794087,0.00138126,0.11952,0.120855,0.571332,0.812001,0.956233,7666.37,8009.31,1.0001
y_pred[32173],0.796909,0.00132178,0.117522,0.117912,0.574836,0.814997,0.954313,7938.74,7357.89,1.00003
y_pred[32174],0.795258,0.00130666,0.11908,0.117706,0.571911,0.815184,0.955085,8298.27,7835.37,0.999912
y_pred[32175],0.793058,0.00137356,0.118063,0.118191,0.571747,0.81059,0.952924,7472.38,7524.48,1.00007
y_pred[32176],0.795163,0.00131782,0.117907,0.119075,0.574475,0.812214,0.953539,8012.54,7970.54,1.0
y_pred[32177],0.796199,0.00134281,0.119709,0.118883,0.569681,0.814779,0.954686,8105.32,8013.48,1.00074
y_pred[32178],0.792053,0.00136768,0.118484,0.118321,0.570842,0.811665,0.951407,7536.49,7345.21,1.0002
y_pred[32179],0.796898,0.00133679,0.117772,0.114874,0.572022,0.815968,0.956435,7759.59,7639.54,1.00108
y_pred[32180],0.797022,0.00131892,0.116259,0.116472,0.574812,0.814046,0.952125,7883.3,6928.12,1.00052
y_pred[32181],0.845786,0.00119514,0.106726,0.10014,0.639064,0.868407,0.977238,8031.29,7932.29,0.999934
y_pred[32182],0.848553,0.00117615,0.103966,0.0981652,0.649243,0.86897,0.977767,7815.08,7577.06,1.00048
y_pred[32183],0.845989,0.00119492,0.106058,0.100303,0.637996,0.867511,0.976828,7977.41,7807.0,1.00057
y_pred[32184],0.845818,0.00122008,0.106748,0.0997938,0.640191,0.868264,0.976969,7483.25,7707.25,0.999945
y_pred[32185],0.844063,0.0012156,0.108427,0.101156,0.628459,0.86761,0.976719,8004.4,7930.52,0.999881
y_pred[32186],0.847121,0.00125346,0.106168,0.0997404,0.642713,0.870306,0.976738,7271.12,7808.45,1.00036
y_pred[32187],0.847493,0.0011878,0.106244,0.100683,0.640817,0.868569,0.978382,8158.34,8094.47,0.999777
y_pred[32188],0.845839,0.00119151,0.105841,0.0998094,0.638813,0.868016,0.975333,7818.9,7835.27,0.999885
y_pred[32189],0.847811,0.00118632,0.105299,0.0988168,0.642576,0.869711,0.977573,7950.59,7994.28,1.00031
y_pred[32190],0.843355,0.00122051,0.10769,0.102753,0.631933,0.864748,0.976769,7740.65,7674.28,0.999953
y_pred[32191],0.692065,0.000592611,0.0526874,0.0538814,0.602835,0.693728,0.776033,7910.1,7387.51,1.00018
y_pred[32192],0.691688,0.000580792,0.0536443,0.0554344,0.601049,0.693591,0.775578,8511.36,7917.08,1.00011
y_pred[32193],0.692487,0.000594394,0.0520365,0.0523773,0.603761,0.693746,0.775186,7672.41,6718.79,0.99966
y_pred[32194],0.692745,0.000588366,0.0532255,0.0532832,0.602276,0.695159,0.777614,8188.98,7800.92,0.999824
y_pred[32195],0.69179,0.000595421,0.0528011,0.0533795,0.600744,0.69408,0.774802,7933.24,7860.01,1.00038
y_pred[32196],0.693658,0.000594191,0.0529122,0.0535908,0.603954,0.694797,0.779046,7937.79,8127.39,0.999856
y_pred[32197],0.692581,0.000590046,0.0532678,0.054467,0.601668,0.694311,0.776969,8158.89,7148.97,1.00017
y_pred[32198],0.692649,0.000587791,0.0529065,0.0519851,0.602917,0.694199,0.778377,8122.15,7998.23,1.00018
y_pred[32199],0.691272,0.000593259,0.0537316,0.0536961,0.599925,0.692139,0.776246,8212.23,7914.85,1.00013
y_pred[32200],0.692654,0.000580931,0.0531007,0.0529903,0.601253,0.694684,0.776473,8354.73,7233.12,1.00023
y_pred[32201],0.607438,0.00105205,0.0952996,0.0965395,0.446472,0.608139,0.759298,8230.29,7793.15,0.999906
y_pred[32202],0.605641,0.00110694,0.0971938,0.0983868,0.438777,0.607822,0.758113,7769.61,7584.04,0.99999
y_pred[32203],0.608199,0.00109431,0.0959041,0.0973423,0.442568,0.611561,0.761103,7666.11,7983.39,1.00045
y_pred[32204],0.607904,0.00107917,0.0958471,0.0973349,0.441826,0.611071,0.760101,7894.8,7495.88,1.00018
y_pred[32205],0.605685,0.00107718,0.0962599,0.099057,0.440658,0.607874,0.759769,7927.55,7743.14,0.999867
y_pred[32206],0.6088,0.00104219,0.0946933,0.0974031,0.449721,0.611129,0.759442,8294.28,7690.64,1.00001
y_pred[32207],0.60823,0.00106254,0.0959712,0.0974987,0.445172,0.6109,0.761329,8170.71,8036.04,0.999766
y_pred[32208],0.606802,0.00107451,0.0956997,0.0967841,0.44485,0.608167,0.759816,7937.72,8272.87,1.0006
y_pred[32209],0.609343,0.00105648,0.0962559,0.0975425,0.443545,0.613769,0.761737,8291.34,7856.78,1.00016
y_pred[32210],0.607848,0.0010798,0.095821,0.0990629,0.446732,0.609293,0.760223,7834.01,6875.65,1.00031
y_pred[32211],0.521932,0.00114314,0.0987858,0.1005,0.358062,0.521943,0.683434,7484.41,7502.31,1.00043
y_pred[32212],0.520883,0.00116264,0.0993852,0.101159,0.355897,0.520844,0.684912,7362.6,7538.47,1.00032
y_pred[32213],0.522746,0.00112768,0.0998101,0.103196,0.356409,0.524541,0.68388,7863.95,7650.94,1.00019
y_pred[32214],0.522611,0.00113378,0.0990368,0.0993453,0.359453,0.521697,0.687023,7642.73,7748.45,0.999906
y_pred[32215],0.522169,0.00110311,0.0986842,0.101766,0.358538,0.522779,0.682571,8024.42,7527.93,1.00024
y_pred[32216],0.522551,0.00110998,0.0980716,0.101901,0.36001,0.52257,0.684065,7816.6,7463.63,1.00022
y_pred[32217],0.523615,0.00112177,0.0985766,0.101715,0.361054,0.524277,0.683749,7786.83,7929.64,1.00006
y_pred[32218],0.521686,0.0011244,0.0982887,0.101438,0.361003,0.521435,0.684303,7727.05,7446.49,1.00014
y_pred[32219],0.523201,0.00108928,0.0973709,0.0990503,0.359903,0.523691,0.682117,7997.68,7727.03,0.99997
y_pred[32220],0.521193,0.00114124,0.0987802,0.10153,0.357087,0.5217,0.683397,7500.67,7727.09,1.00048
y_pred[32221],0.608503,0.00105255,0.0948587,0.0986982,0.450317,0.610357,0.76048,8125.85,7491.78,1.00014
y_pred[32222],0.608197,0.00109549,0.0962589,0.0990243,0.445287,0.611804,0.760737,7710.42,7888.59,0.99997
y_pred[32223],0.608207,0.00108143,0.0973811,0.100577,0.442646,0.609458,0.76513,8131.56,7094.17,0.999996
y_pred[32224],0.607553,0.00106467,0.0975508,0.100695,0.442014,0.609478,0.762781,8353.88,8066.83,1.0005
y_pred[32225],0.607562,0.00105659,0.0954389,0.0978457,0.444485,0.60969,0.758942,8181.22,8186.13,1.00055
y_pred[32226],0.608173,0.00105424,0.0957975,0.0975417,0.444471,0.611104,0.759323,8305.84,8123.51,0.999777
y_pred[32227],0.606912,0.00112314,0.0961063,0.0981489,0.442119,0.610507,0.75857,7427.23,7671.17,1.00003
y_pred[32228],0.609097,0.00109922,0.0973255,0.0998724,0.444102,0.611324,0.764332,7865.27,7964.75,1.00008
y_pred[32229],0.608527,0.00107764,0.095574,0.0970169,0.448058,0.610924,0.762701,7881.03,7871.37,1.00056
y_pred[32230],0.608534,0.00108945,0.0964194,0.0992971,0.444697,0.611606,0.761061,7847.25,8054.99,1.00034
y_pred[32231],0.847956,0.000474756,0.0427773,0.0419969,0.772044,0.851402,0.912338,8097.51,7911.58,1.00013
y_pred[32232],0.847319,0.0004705,0.0422574,0.0414668,0.772632,0.851168,0.910698,8116.63,7775.42,0.999756
y_pred[32233],0.847271,0.000481456,0.0429795,0.0431488,0.772397,0.849779,0.912488,7973.66,7830.0,1.00031
y_pred[32234],0.847305,0.000466444,0.0423883,0.0424743,0.774319,0.85109,0.910731,8226.52,7935.8,1.00007
y_pred[32235],0.846794,0.000502322,0.0426337,0.042429,0.771983,0.849439,0.9112,7190.86,7546.41,0.999891
y_pred[32236],0.848013,0.00048146,0.0428034,0.0421992,0.770587,0.851703,0.911036,7945.73,7897.49,1.00022
y_pred[32237],0.847304,0.000468699,0.0423687,0.041598,0.771979,0.850484,0.911134,8239.32,7848.86,1.0
y_pred[32238],0.847026,0.000483252,0.0427044,0.0438064,0.77191,0.850101,0.910719,7947.2,8015.55,1.00009
